Order ID,Order Date,Ship Date,Customer ID,Product ID,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-2024-13610,2024-01-12,2024-01-15,CUST-0666,PROD-0011,Central,Ohio,Cleveland,Technology,Accessories,109.65,1,0.15,58.1
ORD-2024-10564,2024-01-13,2024-01-14,CUST-0109,PROD-0003,West ,Nevada,Las Vegas,Technology,Phones,399.0,1,0.0,175.42
ORD-2024-13903,2024-01-13,2024-01-17,CUST-0732,PROD-0015,West,Oregon,Portland,Technology,Accessories,89.0,1,0.0,47.54
ORD-2024-10230,2024-01-14,2024-01-16,CUST-0052,PROD-0051,South,Virginia,Richmond,Office Supplies,Binders,15.3,1,0.15,2.65
ORD-2024-10029,2024-01-15,2024-01-17,CUST-0006,PROD-0050,West,Nevada,Las Vegas,Office Supplies,Binders,71.4,2,0.15,32.33
ORD-2024-10415,2024-01-15,2024-01-20,CUST-0085,PROD-0046,South,Florida,Tampa,Office Supplies,Paper,68.0,2,0.0,26.13
ORD-2024-11341,2024-01-16,2024-01-18,CUST-0254,PROD-0006,West,Oregon,Portland,Technology,Laptops,2208.3,2,0.15,700.81
ORD-2024-14199,2024-01-16,2024-01-22,CUST-0788,PROD-0043,West,Arizona,Phoenix,Office Supplies,Art,59.0,1,0.0,30.37
ORD-2024-10019,2024-01-17,2024-01-22,CUST-0004,PROD-0051,South ,Florida,Orlando,Office Supplies,Binders,68.4,4,0.05,17.08
ORD-2024-10503,2024-01-18,2024-01-19,CUST-0097,PROD-0008,East,Massachusetts,Boston,Technology,Laptops,1899.0,1,0.0,793.66
ORD-2024-13058,2024-01-18,2024-01-20,CUST-0565,PROD-0003,West,Washington,Spokane,Technology,Phones,798.0,2,0.0,351.64
ORD-2024-14218,2024-01-18,2024-01-22,CUST-0794,PROD-0011,West,California,Los Angeles,Technology,Accessories,129.0,1,0.0,80.93
ORD-2024-10078,2024-01-20,2024-01-23,CUST-0016,PROD-0006,East,Massachusetts,Boston,Technology,Laptops,2208.3,2,0.15,699.83
ORD-2024-12818,2024-01-20,2024-01-24,CUST-0515,PROD-0019,South,Florida,Tampa,Technology,Copiers & Printers,658.0,2,0.0,287.4
ORD-2024-11351,2024-01-22,2024-01-26,CUST-0254,PROD-0006,West,Oregon,Portland,Technology,Laptops,1299.0,1,0.0,544.17
ORD-2024-11642,2024-01-23,2024-01-25,CUST-0313,PROD-0004,South,Tennessee,Nashville,Technology,Phones,934.15,1,0.15,247.51
ORD-2024-10188,2024-01-24,2024-01-29,CUST-0040,PROD-0009,South,Virginia,Richmond,Technology,Laptops,549.0,1,0.0,225.94
ORD-2024-11232,2024-01-26,2024-01-30,CUST-0232,PROD-0035,Central ,Texas,Houston,Furniture,Furnishings,75.0,1,0.0,38.17
ORD-2024-12461,2024-01-27,2024-01-29,CUST-0454,PROD-0001,South,Florida,Orlando,Technology,Phones,799.0,1,0.0,343.31
ORD-2024-12757,2024-01-28,2024-01-31,CUST-0504,PROD-0042,West,California,San Diego,Office Supplies,Art,83.3,2,0.15,38.82
ORD-2024-10787,2024-01-29,2024-02-04,CUST-0150,PROD-0058,West,Arizona,Phoenix,Office Supplies,Fasteners,87.0,3,0.0,30.37
ORD-2024-11199,2024-01-29,2024-01-31,CUST-0227,PROD-0008,South,North Carolina,Charlotte,Technology,Laptops,7596.0,4,0.0,3180.17
ORD-2024-12251,2024-01-29,2024-02-03,CUST-0416,PROD-0028,South,Virginia,Richmond,Furniture,Tables,5752.8,8,0.1,2115.28
ORD-2024-10489,2024-01-30,2024-02-03,CUST-0095,PROD-0006,South,Tennessee,Nashville,Technology,Laptops,6495.0,5,0.0,2722.45
ORD-2024-11981,2024-01-30,2024-02-01,CUST-0373,PROD-0032,East,New York,New York City,Furniture,Bookcases,319.0,1,0.0,154.01
ORD-2024-14136,2024-01-30,2024-02-02,CUST-0774,PROD-0042,South,North Carolina,Charlotte,Office Supplies,Art,46.55,1,0.05,21.96
ORD-2024-10483,2024-01-31,2024-02-02,CUST-0095,PROD-0003,South,Tennessee,Nashville,Technology,Phones,379.05,1,0.05,152.1
ORD-2024-11998,2024-01-31,2024-02-02,CUST-0378,PROD-0012,West,California,San Diego,Technology,Accessories,118.0,2,0.0,70.75
ORD-2024-13105,2024-01-31,2024-02-02,CUST-0574,PROD-0003,East,Massachusetts,Boston,Technology,Phones,339.15,1,0.15,115.65
ORD-2024-12167,2024-02-01,2024-02-02,CUST-0401,PROD-0054,West,Arizona,Phoenix,Office Supplies,Appliances,508.3,2,0.15,219.91
ORD-2024-11913,2024-02-04,2024-02-06,CUST-0360,PROD-0029,South,Virginia,Richmond,Furniture,Tables,813.45,3,0.15,254.16
ORD-2024-13765,2024-02-04,2024-02-07,CUST-0700,PROD-0053,West,California,Los Angeles,Office Supplies,Binders,60.0,5,0.0,11.86
ORD-2024-10487,2024-02-05,2024-02-07,CUST-0095,PROD-0036,South,Tennessee,Nashville,Furniture,Furnishings,117.6,3,0.2,45.76
ORD-2024-11010,2024-02-05,2024-02-07,CUST-0189,PROD-0043,South,Virginia,Richmond,Office Supplies,Art,177.0,3,0.0,90.71
ORD-2024-11958,2024-02-05,2024-02-08,CUST-0369,PROD-0018,West,Washington,Seattle,Technology,Copiers & Printers,398.0,2,0.0,165.47
ORD-2024-12870,2024-02-05,2024-02-09,CUST-0521,PROD-0039,Central,Texas,San Antonio,Office Supplies,Storage,128.0,4,0.0,55.19
ORD-2024-10501,2024-02-08,2024-02-11,CUST-0097,PROD-0013,East,Massachusetts,Boston,Technology,Accessories,138.0,2,0.0,87.12
ORD-2024-13165,2024-02-08,2024-02-11,CUST-0586,PROD-0013,South,Florida,Orlando,Technology,Accessories,62.1,1,0.1,34.21
ORD-2024-13253,2024-02-10,2024-02-12,CUST-0598,PROD-0054,Central,Texas,Austin,Office Supplies,Appliances,1495.0,5,0.0,760.24
ORD-2024-13216,2024-02-11,2024-02-13,CUST-0595,PROD-0049,South,Virginia,Richmond,Office Supplies,Paper,83.6,4,0.05,32.57
ORD-2024-10436,2024-02-12,2024-02-14,CUST-0087,PROD-0001,South,Florida,Tampa,Technology,Phones,799.0,1,0.0,345.88
ORD-2024-11832,2024-02-12,2024-02-14,CUST-0344,PROD-0015,Central,Minnesota,Minneapolis,Technology,Accessories,89.0,1,0.0,50.52
ORD-2024-12556,2024-02-12,2024-02-14,CUST-0467,PROD-0048,Central,Texas,San Antonio,Office Supplies,Paper,140.0,5,0.0,55.84
ORD-2024-10168,2024-02-13,2024-02-14,CUST-0035,PROD-0025,East,Pennsylvania,Philadelphia,Furniture,Tables,1752.3,3,0.1,603.25
ORD-2024-10602,2024-02-13,2024-02-15,CUST-0118,PROD-0048,South,Florida,Tampa,Office Supplies,Paper,19.6,1,0.3,2.78
ORD-2024-12164,2024-02-13,2024-02-16,CUST-0401,PROD-0004,West,Arizona,Phoenix,Technology,Phones,989.1,1,0.1,305.7
ORD-2024-14103,2024-02-13,2024-02-15,CUST-0765,PROD-0034,South,Tennessee,Nashville,Furniture,Furnishings,221.0,4,0.15,106.92
ORD-2024-10708,2024-02-14,2024-02-15,CUST-0138,PROD-0019,South,Virginia,Richmond,Technology,Copiers & Printers,625.1,2,0.05,252.19
ORD-2024-11810,2024-02-14,2024-02-19,CUST-0341,PROD-0035,South,Tennessee,Nashville,Furniture,Furnishings,225.0,3,0.0,117.17
ORD-2024-13146,2024-02-15,2024-02-16,CUST-0583,PROD-0017,East,Pennsylvania,Pittsburgh,Technology,Copiers & Printers,4753.2,8,0.15,1662.55
ORD-2024-10262,2024-02-16,2024-02-17,CUST-0061,PROD-0023,West,Washington,Seattle,Furniture,Chairs,174.3,1,0.3,47.8
ORD-2024-11707,2024-02-17,2024-02-19,CUST-0322,PROD-0019,West,California,San Francisco,Technology,Copiers & Printers,263.2,1,0.2,79.67
ORD-2024-12869,2024-02-17,2024-02-21,CUST-0521,PROD-0011,Central,Texas,San Antonio,Technology,Accessories,122.55,1,0.05,72.22
ORD-2024-14373,2024-02-17,2024-02-19,CUST-0832,PROD-0036,East,Massachusetts,Boston,Furniture,Furnishings,196.0,4,0.0,97.63
ORD-2024-12875,2024-02-18,2024-02-21,CUST-0521,PROD-0020,Central,Texas,San Antonio,Furniture,Chairs,698.0,2,0.0,367.79
ORD-2024-13274,2024-02-18,2024-02-22,CUST-0606,PROD-0020,West,Oregon,Portland,Furniture,Chairs,488.6,2,0.3,154.7
ORD-2024-11502,2024-02-19,2024-02-22,CUST-0286,PROD-0001,Central,Ohio,Columbus,Technology,Phones,1438.2,2,0.1,525.11
ORD-2024-12320,2024-02-20,2024-02-22,CUST-0425,PROD-0057,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,36.0,1,0.2,12.61
ORD-2024-13008,2024-02-20,2024-02-22,CUST-0554,PROD-0054,South,Georgia,Atlanta,Office Supplies,Appliances,568.1,2,0.05,276.63
ORD-2024-14167,2024-02-20,2024-02-27,CUST-0780,PROD-0055,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,291.9,3,0.3,83.28
ORD-2024-12026,2024-02-21,2024-02-23,CUST-0382,PROD-0026,West,Washington,Seattle,Furniture,Tables,1497.0,5,0.4,72.8
ORD-2024-12288,2024-02-21,2024-02-24,CUST-0421,PROD-0032,Central,Texas,Houston,Furniture,Bookcases,1355.75,5,0.15,528.38
ORD-2024-10445,2024-02-22,2024-02-27,CUST-0088,PROD-0029,East,Pennsylvania,Philadelphia,Furniture,Tables,1212.2,4,0.05,475.3
ORD-2024-10558,2024-02-22,2024-02-23,CUST-0107,PROD-0026,East,New Jersey,Newark,Furniture,Tables,474.05,1,0.05,190.92
ORD-2024-12382,2024-02-22,2024-02-26,CUST-0435,PROD-0033,Central,Texas,San Antonio,Furniture,Bookcases,135.2,1,0.2,43.58
ORD-2024-13442,2024-02-22,2024-02-26,CUST-0636,PROD-0019,West,California,Los Angeles,Technology,Copiers & Printers,1645.0,5,0.0,714.16
ORD-2024-10632,2024-02-24,2024-03-02,CUST-0124,PROD-0047,West,Nevada,Las Vegas,Office Supplies,Paper,64.8,3,0.1,25.0
ORD-2024-11815,2024-02-24,2024-02-25,CUST-0341,PROD-0060,South,Tennessee,Nashville,Office Supplies,Fasteners,28.0,2,0.0,4.02
ORD-2024-14253,2024-02-24,2024-02-26,CUST-0805,PROD-0060,Central,Ohio,Cleveland,Office Supplies,Fasteners,25.2,2,0.1,3.11
ORD-2024-11319,2024-02-25,2024-02-29,CUST-0247,PROD-0019,West,California,San Francisco,Technology,Copiers & Printers,526.4,2,0.2,159.64
ORD-2024-13287,2024-02-25,2024-02-28,CUST-0608,PROD-0010,West,Nevada,Las Vegas,Technology,Laptops,1449.0,1,0.0,594.65
ORD-2024-10988,2024-02-26,2024-02-29,CUST-0183,PROD-0038,South,Florida,Orlando,Office Supplies,Storage,226.8,2,0.4,26.82
ORD-2024-11674,2024-02-27,2024-03-02,CUST-0318,PROD-0029,East,New York,New York City,Furniture,Tables,255.2,1,0.2,69.85
ORD-2024-11964,2024-02-27,2024-03-01,CUST-0370,PROD-0012,Central ,Ohio,Columbus,Technology,Accessories,59.0,1,0.0,35.52
ORD-2024-10265,2024-02-28,2024-03-01,CUST-0061,PROD-0059,West,Washington,Seattle,Office Supplies,Fasteners,11.0,1,0.0,2.15
ORD-2024-11201,2024-02-28,2024-02-29,CUST-0227,PROD-0012,South,North Carolina,Charlotte,Technology,Accessories,59.0,1,0.0,34.22
ORD-2024-13636,2024-02-28,2024-03-02,CUST-0671,PROD-0016,East,New York,Buffalo,Technology,Copiers & Printers,1529.1,1,0.1,623.35
ORD-2024-10387,2024-02-29,2024-03-01,CUST-0081,PROD-0046,East,Massachusetts,Boston,Office Supplies,Paper,47.6,2,0.3,9.49
ORD-2024-12165,2024-02-29,2024-03-01,CUST-0401,PROD-0046,West,Arizona,Phoenix,Office Supplies,Paper,30.6,1,0.1,9.9
ORD-2024-10015,2024-03-01,2024-03-04,CUST-0003,PROD-0003,East,Pennsylvania,Pittsburgh,Technology,Phones,399.0,1,0.0,172.82
ORD-2024-10668,2024-03-01,2024-03-07,CUST-0129,PROD-0003,East,New Jersey,Newark,Technology,Phones,1356.6,4,0.15,463.97
ORD-2024-14365,2024-03-01,2024-03-05,CUST-0831,PROD-0038,South,Tennessee,Nashville,Office Supplies,Storage,453.6,4,0.4,45.91
ORD-2024-10514,2024-03-03,2024-03-05,CUST-0100,PROD-0031,West,California,Los Angeles,Furniture,Bookcases,396.0,5,0.2,142.69
ORD-2024-12476,2024-03-03,2024-03-04,CUST-0456,PROD-0033,Central,Minnesota,Minneapolis,Furniture,Bookcases,861.9,6,0.15,325.97
ORD-2024-10552,2024-03-04,2024-03-07,CUST-0106,PROD-0054,East,New Jersey,Newark,Office Supplies,Appliances,538.2,2,0.1,251.26
ORD-2024-12322,2024-03-04,2024-03-06,CUST-0425,PROD-0023,East,Pennsylvania,Philadelphia,Furniture,Chairs,498.0,2,0.0,245.05
ORD-2024-13482,2024-03-04,2024-03-07,CUST-0642,PROD-0013,South,Florida,Miami,Technology,Accessories,69.0,1,0.0,40.36
ORD-2024-10296,2024-03-05,2024-03-06,CUST-0065,PROD-0003,Central,Texas,Austin,Technology,Phones,399.0,1,0.0,172.76
ORD-2024-11181,2024-03-05,2024-03-06,CUST-0224,PROD-0050,Central,Ohio,Cleveland,Office Supplies,Binders,42.0,1,0.0,22.04
ORD-2024-13207,2024-03-05,2024-03-08,CUST-0594,PROD-0003,Central,Texas,Dallas,Technology,Phones,1596.0,4,0.0,698.09
ORD-2024-12425,2024-03-06,2024-03-09,CUST-0444,PROD-0039,East,Pennsylvania,Pittsburgh,Office Supplies,Storage,16.0,1,0.5,-1.44
ORD-2024-12506,2024-03-06,2024-03-08,CUST-0460,PROD-0014,Central,Minnesota,Minneapolis,Technology,Accessories,745.0,5,0.0,445.45
ORD-2024-13278,2024-03-08,2024-03-10,CUST-0607,PROD-0030,West,Arizona,Phoenix,Furniture,Bookcases,549.6,3,0.2,202.68
ORD-2024-14299,2024-03-08,2024-03-09,CUST-0816,PROD-0018,Central,Texas,San Antonio,Technology,Copiers & Printers,199.0,1,0.0,82.67
ORD-2024-10398,2024-03-09,2024-03-10,CUST-0082,PROD-0056,Central,Texas,Houston,Office Supplies,Appliances,1145.0,5,0.0,576.39
ORD-2024-13581,2024-03-09,2024-03-10,CUST-0660,PROD-0006,West,California,San Diego,Technology,Laptops,7404.3,6,0.05,2885.3
ORD-2024-10229,2024-03-10,2024-03-17,CUST-0052,PROD-0007,South,Virginia,Richmond,Technology,Laptops,1798.2,2,0.1,624.31
ORD-2024-11007,2024-03-10,2024-03-12,CUST-0189,PROD-0048,South,Virginia,Richmond,Office Supplies,Paper,26.6,1,0.05,12.44
ORD-2024-11769,2024-03-11,2024-03-13,CUST-0334,PROD-0028,Central ,Minnesota,Minneapolis,Furniture,Tables,759.05,1,0.05,305.85
ORD-2024-12238,2024-03-11,2024-03-13,CUST-0413,PROD-0056,Central,Ohio,Columbus,Office Supplies,Appliances,458.0,2,0.0,225.98
ORD-2024-13018,2024-03-11,2024-03-13,CUST-0556,PROD-0040,East,New York,New York City,Office Supplies,Storage,241.5,5,0.3,68.48
ORD-2024-13627,2024-03-12,2024-03-13,CUST-0671,PROD-0012,East,New York,Buffalo,Technology,Accessories,236.0,4,0.0,137.65
ORD-2024-10318,2024-03-13,2024-03-19,CUST-0069,PROD-0060,West,California,San Diego,Office Supplies,Fasteners,84.0,6,0.0,33.83
ORD-2024-13137,2024-03-13,2024-03-15,CUST-0582,PROD-0046,South,Florida,Tampa,Office Supplies,Paper,68.0,2,0.0,26.15
ORD-2024-13402,2024-03-13,2024-03-15,CUST-0626,PROD-0013,East,New Jersey,Newark,Technology,Accessories,69.0,1,0.0,42.02
ORD-2024-11090,2024-03-14,2024-03-17,CUST-0201,PROD-0057,West,Oregon,Portland,Office Supplies,Appliances,85.5,2,0.05,40.62
ORD-2024-12885,2024-03-15,2024-03-17,CUST-0523,PROD-0030,West,Washington,Spokane,Furniture,Bookcases,217.55,1,0.05,102.12
ORD-2024-13010,2024-03-15,2024-03-21,CUST-0554,PROD-0022,South,Georgia,Atlanta,Furniture,Chairs,186.15,1,0.15,86.59
ORD-2024-13022,2024-03-15,2024-03-17,CUST-0556,PROD-0012,East,New York,New York City,Technology,Accessories,59.0,1,0.0,36.69
ORD-2024-10082,2024-03-16,2024-03-17,CUST-0017,PROD-0053,West,California,San Diego,Office Supplies,Binders,36.0,3,0.0,11.56
ORD-2024-11997,2024-03-16,2024-03-18,CUST-0377,PROD-0055,West,Nevada,Las Vegas,Office Supplies,Appliances,472.6,4,0.15,194.54
ORD-2024-10024,2024-03-17,2024-03-20,CUST-0005,PROD-0058,West,California,Los Angeles,Office Supplies,Fasteners,27.55,1,0.05,11.24
ORD-2024-11804,2024-03-17,2024-03-19,CUST-0341,PROD-0057,South,Tennessee,Nashville,Office Supplies,Appliances,45.0,1,0.0,22.7
ORD-2024-11949,2024-03-17,2024-03-22,CUST-0367,PROD-0050,West,Washington,Spokane,Office Supplies,Binders,39.9,1,0.05,17.15
ORD-2024-13130,2024-03-17,2024-03-18,CUST-0580,PROD-0030,Central,Ohio,Columbus,Furniture,Bookcases,458.0,2,0.0,226.53
ORD-2024-13990,2024-03-17,2024-03-18,CUST-0749,PROD-0028,Central,Ohio,Columbus,Furniture,Tables,1438.2,2,0.1,528.36
ORD-2024-10047,2024-03-18,2024-03-19,CUST-0009,PROD-0028,Central,Minnesota,Minneapolis,Furniture,Tables,1518.1,2,0.05,605.26
ORD-2024-10534,2024-03-18,2024-03-21,CUST-0105,PROD-0012,East,New Jersey,Newark,Technology,Accessories,59.0,1,0.0,36.74
ORD-2024-11401,2024-03-18,2024-03-19,CUST-0265,PROD-0003,East,New York,Buffalo,Technology,Phones,718.2,2,0.1,265.82
ORD-2024-10086,2024-03-19,2024-03-20,CUST-0018,PROD-0030,Central,Texas,San Antonio,Furniture,Bookcases,435.1,2,0.05,204.12
ORD-2024-11126,2024-03-19,2024-03-21,CUST-0208,PROD-0034,East,New York,New York City,Furniture,Furnishings,58.5,1,0.1,27.0
ORD-2024-12492,2024-03-19,2024-03-22,CUST-0457,PROD-0046,Central,Ohio,Columbus,Office Supplies,Paper,47.6,2,0.3,10.51
ORD-2024-12510,2024-03-19,2024-03-22,CUST-0460,PROD-0028,Central,Minnesota,Minneapolis,Furniture,Tables,2716.6,4,0.15,901.75
ORD-2024-12166,2024-03-20,2024-03-22,CUST-0401,PROD-0056,West,Arizona,Phoenix,Office Supplies,Appliances,160.3,1,0.3,45.22
ORD-2024-11293,2024-03-21,2024-03-24,CUST-0241,PROD-0039,West,Colorado,Denver,Office Supplies,Storage,86.4,3,0.1,29.48
ORD-2024-12044,2024-03-21,2024-03-24,CUST-0384,PROD-0046,Central,Texas,San Antonio,Office Supplies,Paper,161.5,5,0.05,63.48
ORD-2024-12053,2024-03-21,2024-03-25,CUST-0385,PROD-0004,West,Oregon,Portland,Technology,Phones,3297.0,3,0.0,1237.44
ORD-2024-12473,2024-03-22,2024-03-29,CUST-0455,PROD-0057,South,Florida,Orlando,Office Supplies,Appliances,213.75,5,0.05,94.62
ORD-2024-14101,2024-03-22,2024-03-26,CUST-0765,PROD-0037,South,Tennessee,Nashville,Furniture,Furnishings,840.0,4,0.0,467.25
ORD-2024-10683,2024-03-23,2024-03-25,CUST-0131,PROD-0004,South,Florida,Tampa,Technology,Phones,2088.1,2,0.05,718.72
ORD-2024-12253,2024-03-23,2024-03-25,CUST-0416,PROD-0003,South,Virginia,Richmond,Technology,Phones,1077.3,3,0.1,404.31
ORD-2024-13382,2024-03-24,2024-03-26,CUST-0625,PROD-0045,West,Washington,Seattle,Office Supplies,Art,88.0,1,0.2,36.97
ORD-2024-10658,2024-03-25,2024-03-29,CUST-0127,PROD-0046,East,New York,New York City,Office Supplies,Paper,34.0,1,0.0,14.67
ORD-2024-13292,2024-03-25,2024-03-27,CUST-0608,PROD-0050,West,Nevada,Las Vegas,Office Supplies,Binders,420.0,10,0.0,191.15
ORD-2024-13975,2024-03-25,2024-03-29,CUST-0745,PROD-0009,East,New Jersey,Newark,Technology,Laptops,521.55,1,0.05,196.11
ORD-2024-13275,2024-03-26,2024-03-29,CUST-0606,PROD-0024,West,Oregon,Portland,Furniture,Chairs,568.1,2,0.05,281.98
ORD-2024-13817,2024-03-26,2024-03-27,CUST-0710,PROD-0043,Central,Illinois,Chicago,Office Supplies,Art,53.1,1,0.1,22.81
ORD-2024-10716,2024-03-27,2024-03-29,CUST-0138,PROD-0037,South,Virginia,Richmond,Furniture,Furnishings,199.5,1,0.05,106.36
ORD-2024-13072,2024-03-27,2024-03-30,CUST-0566,PROD-0060,West,Colorado,Denver,Office Supplies,Fasteners,14.0,1,0.0,3.11
ORD-2024-10166,2024-03-28,2024-04-01,CUST-0035,PROD-0050,East,Pennsylvania,Philadelphia,Office Supplies,Binders,42.0,1,0.0,20.98
ORD-2024-10549,2024-03-28,2024-03-31,CUST-0106,PROD-0059,East,New Jersey,Newark,Office Supplies,Fasteners,33.0,3,0.0,6.9
ORD-2024-12454,2024-03-28,2024-03-31,CUST-0453,PROD-0057,West,California,San Jose,Office Supplies,Appliances,270.0,6,0.0,132.94
ORD-2024-13935,2024-03-28,2024-04-01,CUST-0737,PROD-0029,West,California,San Francisco,Furniture,Tables,303.05,1,0.05,118.98
ORD-2024-14479,2024-03-28,2024-04-01,CUST-0850,PROD-0043,West,Oregon,Portland,Office Supplies,Art,59.0,1,0.0,28.2
ORD-2024-12699,2024-03-29,2024-03-31,CUST-0493,PROD-0038,West,California,San Jose,Office Supplies,Storage,321.3,2,0.15,125.18
ORD-2024-10066,2024-03-30,2024-04-05,CUST-0015,PROD-0022,East,New Jersey,Newark,Furniture,Chairs,208.05,1,0.05,109.21
ORD-2024-14092,2024-03-30,2024-04-01,CUST-0764,PROD-0027,East,Pennsylvania,Philadelphia,Furniture,Tables,834.0,6,0.0,351.6
ORD-2024-10562,2024-03-31,2024-04-04,CUST-0109,PROD-0056,West,Nevada,Las Vegas,Office Supplies,Appliances,206.1,1,0.1,90.43
ORD-2024-10817,2024-03-31,2024-04-05,CUST-0154,PROD-0004,West,Washington,Seattle,Technology,Phones,989.1,1,0.1,304.4
ORD-2024-11813,2024-04-02,2024-04-04,CUST-0341,PROD-0027,South,Tennessee,Nashville,Furniture,Tables,55.6,1,0.6,-24.54
ORD-2024-12701,2024-04-02,2024-04-05,CUST-0493,PROD-0010,West,California,San Jose,Technology,Laptops,1449.0,1,0.0,592.66
ORD-2024-10545,2024-04-03,2024-04-06,CUST-0106,PROD-0046,East,New Jersey,Newark,Office Supplies,Paper,34.0,1,0.0,15.48
ORD-2024-10710,2024-04-03,2024-04-05,CUST-0138,PROD-0060,South,Virginia,Richmond,Office Supplies,Fasteners,13.3,1,0.05,2.55
ORD-2024-10775,2024-04-03,2024-04-05,CUST-0147,PROD-0057,East,New York,Buffalo,Office Supplies,Appliances,90.0,2,0.0,45.72
ORD-2024-12271,2024-04-03,2024-04-08,CUST-0418,PROD-0003,South,Florida,Miami,Technology,Phones,1197.0,3,0.0,527.17
ORD-2024-10154,2024-04-04,2024-04-06,CUST-0033,PROD-0014,West,Arizona,Phoenix,Technology,Accessories,283.1,2,0.05,166.23
ORD-2024-11607,2024-04-04,2024-04-06,CUST-0309,PROD-0049,West,California,San Diego,Office Supplies,Paper,15.4,1,0.3,1.62
ORD-2024-13994,2024-04-05,2024-04-08,CUST-0749,PROD-0037,Central,Ohio,Columbus,Furniture,Furnishings,630.0,3,0.0,347.85
ORD-2024-10261,2024-04-06,2024-04-08,CUST-0061,PROD-0039,West,Washington,Seattle,Office Supplies,Storage,64.0,2,0.0,28.67
ORD-2024-12263,2024-04-06,2024-04-10,CUST-0417,PROD-0019,Central,Texas,Houston,Technology,Copiers & Printers,329.0,1,0.0,143.07
ORD-2024-11818,2024-04-08,2024-04-10,CUST-0342,PROD-0018,West,California,San Jose,Technology,Copiers & Printers,597.0,3,0.0,254.31
ORD-2024-12408,2024-04-09,2024-04-11,CUST-0441,PROD-0036,Central,Texas,Austin,Furniture,Furnishings,34.3,1,0.3,7.52
ORD-2024-11318,2024-04-10,2024-04-12,CUST-0247,PROD-0029,West,California,San Francisco,Furniture,Tables,271.15,1,0.15,86.96
ORD-2024-11205,2024-04-11,2024-04-12,CUST-0228,PROD-0029,West,California,San Diego,Furniture,Tables,271.15,1,0.15,88.08
ORD-2024-13981,2024-04-11,2024-04-18,CUST-0746,PROD-0014,East,Pennsylvania,Philadelphia,Technology,Accessories,253.3,2,0.15,135.16
ORD-2024-10167,2024-04-12,2024-04-14,CUST-0035,PROD-0056,East,Pennsylvania,Philadelphia,Office Supplies,Appliances,412.2,2,0.1,185.05
ORD-2024-11387,2024-04-12,2024-04-13,CUST-0261,PROD-0059,West,Oregon,Portland,Office Supplies,Fasteners,11.0,1,0.0,1.11
ORD-2024-12540,2024-04-12,2024-04-16,CUST-0463,PROD-0021,West,Washington,Seattle,Furniture,Chairs,798.0,2,0.0,406.97
ORD-2024-12639,2024-04-15,2024-04-18,CUST-0482,PROD-0025,Central,Texas,Dallas,Furniture,Tables,1233.1,2,0.05,461.88
ORD-2024-13752,2024-04-15,2024-04-17,CUST-0697,PROD-0025,West,Washington,Seattle,Furniture,Tables,551.65,1,0.15,167.67
ORD-2024-11824,2024-04-17,2024-04-18,CUST-0343,PROD-0007,South,Florida,Tampa,Technology,Laptops,9990.0,10,0.0,4153.56
ORD-2024-10123,2024-04-18,2024-04-20,CUST-0028,PROD-0022,West,Oregon,Portland,Furniture,Chairs,208.05,1,0.05,109.23
ORD-2024-11787,2024-04-19,2024-04-21,CUST-0335,PROD-0004,West,Washington,Seattle,Technology,Phones,1044.05,1,0.05,357.99
ORD-2024-14256,2024-04-19,2024-04-21,CUST-0805,PROD-0015,Central,Ohio,Cleveland,Technology,Accessories,338.2,4,0.05,177.54
ORD-2024-11945,2024-04-20,2024-04-25,CUST-0365,PROD-0048,East,Pennsylvania,Philadelphia,Office Supplies,Paper,75.6,3,0.1,30.66
ORD-2024-13228,2024-04-21,2024-04-23,CUST-0596,PROD-0054,South ,North Carolina,Charlotte,Office Supplies,Appliances,299.0,1,0.0,152.88
ORD-2024-10502,2024-04-22,2024-04-23,CUST-0097,PROD-0012,East,Massachusetts,Boston,Technology,Accessories,177.0,3,0.0,102.2
ORD-2024-10886,2024-04-22,2024-04-24,CUST-0163,PROD-0025,Central,Texas,Dallas,Furniture,Tables,649.0,1,0.0,262.6
ORD-2024-12181,2024-04-23,2024-04-24,CUST-0404,PROD-0010,Central,Ohio,Cleveland,Technology,Laptops,1376.55,1,0.05,522.41
ORD-2024-12596,2024-04-23,2024-04-26,CUST-0472,PROD-0029,South,Tennessee,Nashville,Furniture,Tables,319.0,1,0.0,135.8
ORD-2024-13870,2024-04-23,2024-04-24,CUST-0724,PROD-0035,West,Nevada,Las Vegas,Furniture,Furnishings,75.0,1,0.0,39.6
ORD-2024-14318,2024-04-24,2024-04-28,CUST-0820,PROD-0049,West,California,San Jose,Office Supplies,Paper,44.0,2,0.0,20.0
ORD-2024-12729,2024-04-25,2024-04-27,CUST-0498,PROD-0047,Central,Texas,Dallas,Office Supplies,Paper,72.0,3,0.0,34.9
ORD-2024-14471,2024-04-25,2024-04-27,CUST-0850,PROD-0014,West,Oregon,Portland,Technology,Accessories,141.55,1,0.05,83.54
